0,0.9169,1.00,82.0000,0,0.9158,1.00,82.0000,0,0.9176,1.00,82.0000
0,0.9114,1.00,88.0000,0,0.9114,1.00,88.0000,0,0.9106,1.00,88.0000
0,0.9362,1.00,63.0000,0,0.9369,1.00,63.0000,0,0.9360,1.00,63.0000
0,0.9436,1.00,56.0000,0,0.9443,1.00,56.0000,0,0.9433,1.00,56.0000
0,0.9278,1.00,72.0000,0,0.9278,1.00,72.0000,0,0.9268,1.00,72.0000
0,0.9495,1.00,49.0000,0,0.9494,1.00,49.0000,0,0.9497,1.00,49.0000
0,0.9078,1.00,93.0000,0,0.9081,1.00,93.0000,0,0.9060,1.00,93.0000
0,0.8149,1.00,185.0000,0,0.8127,1.00,186.0000,0,0.8173,0.99,185.0000
0,0.9478,1.00,52.0000,0,0.9475,1.00,52.0000,0,0.9477,1.00,52.0000
0,0.9468,1.00,53.0000,0,0.9468,1.00,53.0000,0,0.9473,1.00,53.0000
0,0.9557,1.00,43.0000,0,0.9556,1.00,43.0000,0,0.9549,1.00,43.0000
0,0.9381,1.00,61.0000,0,0.9386,1.00,61.0000,0,0.9386,1.00,61.0000
0,0.9090,1.00,91.0000,0,0.9091,1.00,91.0000,0,0.9090,1.00,91.0000
0,0.8976,1.00,103.0000,0,0.8974,1.00,103.0000,0,0.8974,1.00,103.0000
0,0.9139,1.00,86.0000,0,0.9124,1.00,86.0000,0,0.9151,1.01,85.0000
0,0.9205,0.99,78.0000,0,0.9196,1.01,79.0000,0,0.9212,1.00,79.0000
0,0.9107,1.00,88.0000,0,0.9115,1.00,88.0000,0,0.9113,0.99,87.0000
0,0.8940,1.00,105.0000,0,0.8924,1.01,105.0000,0,0.8930,1.00,105.0000
0,0.9293,1.00,70.0000,0,0.9286,1.00,70.0000,0,0.9305,0.99,70.0000
0,0.9413,1.00,58.0000,0,0.9415,1.00,58.0000,0,0.9413,1.00,58.0000
0,0.9511,1.01,49.0000,0,0.9508,1.00,49.0000,0,0.9508,1.01,49.0000
0,0.9329,1.01,65.0000,0,0.9334,1.00,65.0000,0,0.9346,1.01,65.0000
0,0.9512,1.00,48.0000,0,0.9511,1.00,48.0000,0,0.9515,1.00,48.0000
0,0.9370,1.00,63.0000,0,0.9367,1.00,63.0000,0,0.9366,1.00,63.0000
0,0.9281,1.00,72.0000,0,0.9279,1.00,72.0000,0,0.9277,1.00,72.0000
